RowNumber,CustomerId,Surname,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalary,TenureAge,ScoreAge,tenure_age,tenure_salary,score_age,score_salary,newAge,newCreditScore,AgeScore,BalanceScore,SalaryScore,newEstimatedSalary,score_balance,age_balance,balance_salary,age_hascrcard,product_utilization_rate_by_year,product_utilization_rate_by_salary,countries_monthly_average_salaries,Germany,Spain,Female,Male
2136,15704284,Ekechukwu,736,57,9,95295.39,1,1,0,28434.44,1,3.351407307,0.157894737,12.9122807,0.225,0.000316518,18.4,0.025884104,48,9,8,5,2,2369.536667,129.4774321,1671.848947,3.351407307,0.01754386,0.111111111,3.52E-05,0.49990225,TRUE,FALSE,FALSE,TRUE
2137,15621893,Bellucci,727,18,4,133550.67,1,1,1,46941.41,0,2.845050245,0.222222222,40.38888889,4,8.52E-05,727,0.015487392,14,8,1,8,3,3911.784167,183.7010591,7419.481667,2.845050245,0.055555556,0.25,2.13E-05,1.058383162,FALSE,FALSE,FALSE,TRUE
2138,15588219,Ford,850,38,1,106871.81,2,1,0,29333.01,0,3.643397319,0.026315789,22.36842105,0.047619048,3.41E-05,40.47619048,0.028977592,37,10,5,6,2,2444.4175,125.7315412,2812.416053,3.643397319,0.026315789,2,6.82E-05,0.661368371,FALSE,FALSE,TRUE,FALSE
2139,15688619,Scott,718,45,3,105266.32,2,1,1,193724.51,0,0.543381527,0.066666667,15.95555556,0.107142857,1.55E-05,25.64285714,0.003706294,42,8,7,6,10,16143.70917,146.6104735,2339.251556,0.543381527,0.022222222,0.666666667,1.03E-05,7.152728917,FALSE,TRUE,FALSE,TRUE
2140,15765518,Gregson,643,51,2,105229.53,1,1,0,34967.75,1,3.009330883,0.039215686,12.60784314,0.058823529,5.72E-05,18.91176471,0.018388372,49,5,8,6,2,2913.979167,163.6540124,2063.324118,3.009330883,0.019607843,0.5,2.86E-05,0.788414277,FALSE,FALSE,TRUE,FALSE
2141,15616931,Moore,653,41,8,102768.42,1,1,0,55663.85,0,1.846232699,0.195121951,15.92682927,0.333333333,0.00014372,27.20833333,0.011731133,33,6,6,6,3,4638.654167,157.3788974,2506.546829,1.846232699,0.024390244,0.125,1.80E-05,1.255047123,FALSE,FALSE,FALSE,TRUE
2142,15758372,Wallace,674,18,7,0,2,1,1,55753.12,1,0,0.388888889,37.44444444,7,0.000125554,674,0.01208901,11,6,1,1,3,4646.093333,0,0,0,0.055555556,0.285714286,3.59E-05,1.257059885,FALSE,FALSE,FALSE,TRUE
2143,15782591,Cook,690,35,6,112689.95,1,1,0,176962.31,0,0.636801983,0.171428571,19.71428571,0.333333333,3.39E-05,38.33333333,0.003899135,29,7,4,7,9,14746.85917,163.3187681,3219.712857,0.636801983,0.028571429,0.166666667,5.65E-06,3.989951073,FALSE,FALSE,FALSE,TRUE
2144,15612109,Speth,819,38,9,122334.26,2,1,1,181507.44,0,0.673990333,0.236842105,21.55263158,0.428571429,4.96E-05,39,0.004512212,29,10,5,8,10,15125.62,149.3702808,3219.322632,0.673990333,0.026315789,0.222222222,1.10E-05,4.092429654,FALSE,FALSE,FALSE,TRUE
2145,15613712,Boag,634,34,1,0,2,1,0,61995.57,0,0,0.029411765,18.64705882,0.058823529,1.61E-05,37.29411765,0.010226537,33,5,3,1,4,5166.2975,0,0,0,0.029411765,2,3.23E-05,2.289010855,FALSE,TRUE,FALSE,TRUE
2146,15639322,Grave,633,33,4,137847.41,2,1,0,98349.13,0,1.401612907,0.121212121,19.18181818,0.25,4.07E-05,39.5625,0.006436254,29,5,3,9,5,8195.760833,217.7684202,4177.194242,1.401612907,0.03030303,0.5,2.03E-05,3.631263107,FALSE,TRUE,FALSE,TRUE
2147,15594349,Streeten,850,49,5,122486.47,1,0,1,59748.19,0,2.050044863,0.102040816,17.34693878,0.15625,8.37E-05,26.5625,0.014226372,44,10,8,8,3,4979.015833,144.1017294,2499.723878,2.050044863,0,0.2,1.67E-05,1.347136319,FALSE,FALSE,FALSE,TRUE
2148,15574167,Fox,665,33,2,101286.11,1,1,1,159840.51,0,0.633669838,0.060606061,20.15151515,0.125,1.25E-05,41.5625,0.004160397,31,6,3,6,9,13320.0425,152.3099398,3069.276061,0.633669838,0.03030303,0.5,6.26E-06,3.603907603,FALSE,FALSE,FALSE,TRUE
2149,15811842,Artemyeva,630,26,7,0,2,1,1,6656.64,0,0,0.269230769,24.23076923,0.777777778,0.001051582,70,0.094642342,19,5,1,1,1,554.72,0,0,0,0.038461538,0.285714286,0.000300452,0.245777581,FALSE,TRUE,FALSE,TRUE
2150,15648794,Giordano,836,57,4,101247.06,1,1,0,37141.62,1,2.72597318,0.070175439,14.66666667,0.1,0.000107696,20.9,0.022508442,53,10,8,6,2,3095.135,121.1089234,1776.264211,2.72597318,0.01754386,0.25,2.69E-05,1.371349136,FALSE,TRUE,FALSE,TRUE
2151,15771211,Perkins,668,38,10,86977.96,1,0,1,37094.75,0,2.344751211,0.263157895,17.57894737,0.476190476,0.00026958,31.80952381,0.018007939,28,6,5,5,2,3091.229167,130.2065269,2288.893684,2.344751211,0,0.1,2.70E-05,0.836371528,FALSE,FALSE,FALSE,TRUE
2152,15588614,Walton,753,57,7,0,1,1,0,159475.08,1,0,0.122807018,13.21052632,0.175,4.39E-05,18.825,0.004721741,50,9,8,1,8,13289.59,0,0,0,0.01754386,0.142857143,6.27E-06,3.59566829,FALSE,FALSE,FALSE,TRUE
2153,15630698,Hay,745,55,9,110123.59,1,0,1,51548.14,1,2.13632519,0.163636364,13.54545455,0.236842105,0.000174594,19.60526316,0.01445251,46,9,8,7,3,4295.678333,147.8168993,2002.247091,2.13632519,0,0.111111111,1.94E-05,1.162250631,FALSE,FALSE,TRUE,FALSE
2154,15694200,Gardner,693,36,8,178111.82,1,0,0,58719.63,1,3.033258554,0.222222222,19.25,0.421052632,0.000136241,36.47368421,0.011801845,28,7,4,10,3,4893.3025,257.0156133,4947.550556,3.033258554,0,0.125,1.70E-05,1.323945482,FALSE,FALSE,FALSE,TRUE
2156,15725997,She,660,35,6,100768.77,1,1,0,19199.61,0,5.248480047,0.171428571,18.85714286,0.333333333,0.000312506,36.66666667,0.034375698,29,6,4,6,1,1599.9675,152.6799545,2879.107714,5.248480047,0.028571429,0.166666667,5.21E-05,0.43289164,FALSE,FALSE,TRUE,FALSE
2157,15762138,Hu,608,42,5,0,2,1,0,178504.29,0,0,0.119047619,14.47619048,0.2,2.80E-05,24.32,0.003406081,37,4,6,1,9,14875.3575,0,0,0,0.023809524,0.4,1.12E-05,4.024717938,FALSE,FALSE,FALSE,TRUE
2158,15750649,Uwakwe,744,44,3,0,2,1,1,189016.14,0,0,0.068181818,16.90909091,0.111111111,1.59E-05,27.55555556,0.003936172,41,9,7,1,10,15751.345,0,0,0,0.022727273,0.666666667,1.06E-05,4.261727543,FALSE,FALSE,TRUE,FALSE
2159,15685706,Bird,731,40,7,118991.79,1,1,1,156048.64,0,0.762530132,0.175,18.275,0.304347826,4.49E-05,31.7826087,0.004684437,33,8,5,7,8,13004.05333,162.7794665,2974.79475,0.762530132,0.025,0.142857143,6.41E-06,3.518412698,FALSE,FALSE,TRUE,FALSE
2161,15586821,Bellew,727,28,5,0,2,0,1,19653.08,0,0,0.178571429,25.96428571,0.454545455,0.000254413,66.09090909,0.036991657,23,8,1,1,1,1637.756667,0,0,0,0,0.4,0.000101765,0.443115981,FALSE,FALSE,FALSE,TRUE
2162,15569678,Cocci,561,32,6,166824.59,1,1,0,139451.98,0,1.196286994,0.1875,17.53125,0.4,4.30E-05,37.4,0.00402289,26,2,2,10,7,11620.99833,297.3700357,5213.268438,1.196286994,0.03125,0.166666667,7.17E-06,2.451687412,TRUE,FALSE,FALSE,TRUE
2163,15793842,Krichauff,700,34,2,76322.69,1,1,0,128136.29,0,0.595636802,0.058823529,20.58823529,0.117647059,1.56E-05,41.17647059,0.005462933,32,7,3,5,7,10678.02417,109.0324143,2244.785,0.595636802,0.029411765,0.5,7.80E-06,2.889075803,FALSE,FALSE,TRUE,FALSE
2164,15667554,Cameron,605,35,6,0,2,1,1,45206.57,0,0,0.171428571,17.28571429,0.333333333,0.000132724,33.61111111,0.01338301,29,4,4,1,3,3767.214167,0,0,0,0.028571429,0.333333333,4.42E-05,1.019267902,FALSE,FALSE,FALSE,TRUE
2166,15585041,Ainsworth,511,33,7,0,2,0,1,158313.87,0,0,0.212121212,15.48484848,0.4375,4.42E-05,31.9375,0.003227765,26,1,3,1,8,13192.8225,0,0,0,0,0.285714286,1.26E-05,3.569486607,FALSE,FALSE,FALSE,TRUE
2167,15780650,Biryukov,667,40,9,0,1,1,1,96670.2,0,0,0.225,16.675,0.391304348,9.31E-05,29,0.006899748,31,6,5,1,5,8055.85,0,0,0,0.025,0.111111111,1.03E-05,2.179613095,FALSE,FALSE,FALSE,TRUE
2168,15780846,Redding,787,33,1,126588.81,2,0,1,62163.53,0,2.036383873,0.03030303,23.84848485,0.0625,1.61E-05,49.1875,0.012660156,32,10,3,8,4,5180.294167,160.8498221,3836.024545,2.036383873,0,2,3.22E-05,1.401594742,FALSE,FALSE,FALSE,TRUE
2169,15805260,Wood,705,56,2,143249.67,1,1,0,88428.41,1,1.61995076,0.035714286,12.58928571,0.051282051,2.26E-05,18.07692308,0.007972551,54,8,8,9,5,7369.034167,203.1910213,2558.029821,1.61995076,0.017857143,0.5,1.13E-05,1.554648558,TRUE,FALSE,TRUE,FALSE
2170,15621629,Scott,773,43,8,81844.91,2,1,1,35908.46,0,2.279265388,0.186046512,17.97674419,0.307692308,0.000222789,29.73076923,0.02152696,35,9,6,5,2,2992.371667,105.8795731,1903.37,2.279265388,0.023255814,0.25,5.57E-05,0.631302039,TRUE,FALSE,FALSE,TRUE
2171,15662151,Gould,554,40,4,0,1,0,1,168780.04,0,0,0.1,13.85,0.173913043,2.37E-05,24.08695652,0.003282379,36,2,5,1,9,14065.00333,0,0,0,0,0.25,5.92E-06,3.80546627,FALSE,FALSE,FALSE,TRUE
2172,15747174,Hao,526,58,9,190298.89,2,1,1,191263.76,0,0.994955291,0.155172414,9.068965517,0.219512195,4.71E-05,12.82926829,0.002750129,49,2,8,10,10,15938.64667,361.784962,3281.015345,0.994955291,0.017241379,0.222222222,1.05E-05,3.362583685,TRUE,FALSE,FALSE,TRUE
2173,15651585,Power,661,35,2,117212.18,1,1,1,83052.03,0,1.411310235,0.057142857,18.88571429,0.111111111,2.41E-05,36.72222222,0.007958866,33,6,4,7,5,6921.0025,177.3255371,3348.919429,1.411310235,0.028571429,0.5,1.20E-05,1.46012711,TRUE,FALSE,FALSE,TRUE
2174,15649738,White,698,46,0,0,2,1,1,125962.02,0,0,0,15.17391304,0,0,24.06896552,0.005541353,46,7,7,1,7,10496.835,0,0,0,0.02173913,2,1.59E-05,2.84005276,FALSE,FALSE,TRUE,FALSE
2175,15633108,Thorpe,646,26,4,139848.17,1,1,0,164696.27,0,0.849127731,0.153846154,24.84615385,0.444444444,2.43E-05,71.77777778,0.003922372,22,5,1,9,9,13724.68917,216.4832353,5378.775769,0.849127731,0.038461538,0.25,6.07E-06,3.713389926,FALSE,FALSE,FALSE,TRUE
2176,15769254,Tuan,757,34,9,101861.36,2,0,0,187011.96,0,0.544678319,0.264705882,22.26470588,0.529411765,4.81E-05,44.52941176,0.004047869,25,9,3,6,10,15584.33,134.5592602,2995.922353,0.544678319,0,0.222222222,1.07E-05,3.287833333,TRUE,FALSE,TRUE,FALSE
2177,15704746,Inman,699,35,2,167455.66,2,1,1,55324.49,0,3.026790848,0.057142857,19.97142857,0.111111111,3.62E-05,38.83333333,0.012634549,33,7,4,10,3,4610.374167,239.5646066,4784.447429,3.026790848,0.028571429,1,3.62E-05,2.042700118,FALSE,TRUE,FALSE,TRUE
2178,15637644,Hanson,667,24,4,0,2,0,1,34335.55,0,0,0.166666667,27.79166667,0.571428571,0.000116497,95.28571429,0.01942593,20,6,1,1,2,2861.295833,0,0,0,0,0.5,5.82E-05,0.774160128,FALSE,FALSE,TRUE,FALSE
2179,15609562,MacDonald,774,43,1,116360.07,1,1,0,17004.14,0,6.843043518,0.023255814,18,0.038461538,5.88E-05,29.76923077,0.045518327,42,9,6,7,1,1417.011667,150.3360078,2706.04814,6.843043518,0.023255814,1,5.88E-05,0.627829715,FALSE,TRUE,TRUE,FALSE
2180,15787459,Parkes,745,40,3,88466.82,1,0,0,116331.42,0,0.760472278,0.075,18.625,0.130434783,2.58E-05,32.39130435,0.006404117,37,9,5,5,6,9694.285,118.7474094,2211.6705,0.760472278,0,0.333333333,8.60E-06,4.295208241,FALSE,TRUE,FALSE,TRUE
2181,15762902,Stanley,649,42,7,0,2,0,1,22974.01,0,0,0.166666667,15.45238095,0.28,0.000304692,25.96,0.028249313,35,5,6,1,2,1914.500833,0,0,0,0,0.285714286,8.71E-05,0.51799265,FALSE,FALSE,TRUE,FALSE
2182,15738605,Fischer,634,46,5,123642.36,1,1,1,49725.16,1,2.486515076,0.108695652,13.7826087,0.172413793,0.000100553,21.86206897,0.012750085,41,5,7,8,3,4143.763333,195.0194953,2687.877391,2.486515076,0.02173913,0.2,2.01E-05,0.874211674,TRUE,FALSE,TRUE,FALSE
2183,15724889,Chinweuba,665,38,9,0,1,0,1,87412.74,0,0,0.236842105,17.5,0.428571429,0.00010296,31.66666667,0.007607587,29,6,5,1,5,7284.395,0,0,0,0,0.111111111,1.14E-05,3.227467878,FALSE,TRUE,FALSE,TRUE
2184,15730735,Henning,713,38,9,72286.84,2,1,1,26136.89,0,2.765701658,0.236842105,18.76315789,0.428571429,0.000344341,33.95238095,0.027279451,29,8,5,4,2,2178.074167,101.3840673,1902.285263,2.765701658,0.026315789,0.222222222,7.65E-05,0.589305781,FALSE,FALSE,FALSE,TRUE
2185,15689147,Ogochukwu,652,40,1,0,2,1,0,126554.96,0,0,0.025,16.3,0.043478261,7.90E-06,28.34782609,0.005151912,39,5,5,1,7,10546.24667,0,0,0,0.025,2,1.58E-05,2.853421717,FALSE,FALSE,TRUE,FALSE
2186,15730397,Narelle,739,40,1,109681.61,1,1,1,193321.3,0,0.567353985,0.025,18.475,0.043478261,5.17E-06,32.13043478,0.003822652,39,9,5,6,10,16110.10833,148.4189581,2742.04025,0.567353985,0.025,1,5.17E-06,7.13784153,FALSE,TRUE,FALSE,TRUE
2187,15762169,Bergman,556,37,9,145018.64,2,1,0,90928.02,1,1.594872956,0.243243243,15.02702703,0.45,9.90E-05,27.8,0.006114727,28,2,4,9,5,7577.335,260.8248921,3919.422703,1.594872956,0.027027027,0.222222222,2.20E-05,1.598593882,TRUE,FALSE,FALSE,TRUE
2188,15589320,Sagese,699,34,8,0,1,1,1,76510.46,0,0,0.235294118,20.55882353,0.470588235,0.000104561,41.11764706,0.009136006,26,7,3,1,4,6375.871667,0,0,0,0.029411765,0.125,1.31E-05,2.824932063,FALSE,TRUE,FALSE,TRUE
2189,15799211,Anenechi,708,32,8,187487.63,1,1,1,120115.5,0,1.560894556,0.25,22.125,0.533333333,6.66E-05,47.2,0.005894327,24,8,2,10,7,10009.625,264.8130367,5858.988438,1.560894556,0.03125,0.125,8.33E-06,4.434924679,FALSE,TRUE,TRUE,FALSE
2190,15798310,Palerma,480,35,2,165692.91,1,1,1,197984.58,0,0.836898055,0.057142857,13.71428571,0.111111111,1.01E-05,26.66666667,0.002424431,33,1,4,10,10,16498.715,345.1935625,4734.083143,0.836898055,0.028571429,0.5,5.05E-06,4.463938041,FALSE,FALSE,FALSE,TRUE
2191,15609998,Okwudilichukwu,700,59,5,137648.41,1,1,0,142977.05,1,0.962730802,0.084745763,11.86440678,0.119047619,3.50E-05,16.66666667,0.004895891,54,7,8,9,8,11914.75417,196.6405857,2333.023898,0.962730802,0.016949153,0.2,6.99E-06,2.513661217,TRUE,FALSE,TRUE,FALSE
2192,15583548,Harrison,525,47,6,118560,1,1,0,82522.61,1,1.436697167,0.127659574,11.17021277,0.2,7.27E-05,17.5,0.006361893,41,2,7,7,5,6876.884167,225.8285714,2522.553191,1.436697167,0.021276596,0.166666667,1.21E-05,3.046913676,FALSE,TRUE,TRUE,FALSE
2193,15761763,Jamieson,845,33,8,164385.53,1,1,0,150664.97,0,1.091066689,0.242424242,25.60606061,0.5,5.31E-05,52.8125,0.00560847,25,10,3,10,8,12555.41417,194.5390888,4981.379697,1.091066689,0.03030303,0.125,6.64E-06,3.397027642,FALSE,FALSE,FALSE,TRUE
2194,15764409,Goodman,613,37,9,108286.5,1,1,1,114153.44,0,0.94860479,0.243243243,16.56756757,0.45,7.88E-05,30.65,0.005369965,28,4,4,6,6,9512.786667,176.6500816,2926.662162,0.94860479,0.027027027,0.111111111,8.76E-06,2.573805916,FALSE,FALSE,FALSE,TRUE
2195,15710161,Ko,850,34,2,0,2,1,1,171706.66,0,0,0.058823529,25,0.117647059,1.16E-05,50,0.004950303,32,10,3,1,9,14308.88833,0,0,0,0.029411765,1,1.16E-05,3.871452471,FALSE,FALSE,TRUE,FALSE
2196,15735246,Norman,798,58,9,0,2,0,0,119071.56,1,0,0.155172414,13.75862069,0.219512195,7.56E-05,19.46341463,0.006701852,49,10,8,1,6,9922.63,0,0,0,0,0.222222222,1.68E-05,4.396380151,FALSE,TRUE,TRUE,FALSE
2198,15670753,Uvarova,614,35,2,127283.78,1,1,1,31302.35,0,4.066269146,0.057142857,17.54285714,0.111111111,6.39E-05,34.11111111,0.019615141,33,4,4,8,2,2608.529167,207.3025733,3636.679429,4.066269146,0.028571429,0.5,3.19E-05,1.155750628,FALSE,TRUE,FALSE,TRUE
2199,15573876,Chia,473,48,8,0,2,1,0,71139.8,0,0,0.166666667,9.854166667,0.258064516,0.000112455,15.25806452,0.00664888,40,1,7,1,4,5928.316667,0,0,0,0.020833333,0.25,2.81E-05,2.626635652,FALSE,TRUE,FALSE,TRUE
2200,15770174,Piazza,762,29,6,141389.06,1,1,0,54122.89,0,2.612370847,0.206896552,26.27586207,0.5,0.000110859,63.5,0.014079071,23,9,2,9,3,4510.240833,185.5499475,4875.484828,2.612370847,0.034482759,0.166666667,1.85E-05,1.220303256,FALSE,FALSE,FALSE,TRUE
2201,15641114,Power,701,37,8,130091.5,1,1,1,120031.29,0,1.083813229,0.216216216,18.94594595,0.4,6.66E-05,35.05,0.005840144,29,7,4,8,7,10002.6075,185.5798859,3515.986486,1.083813229,0.027027027,0.125,8.33E-06,2.706333198,FALSE,FALSE,FALSE,TRUE
2202,15682435,P'eng,600,35,4,143744.77,2,1,0,104076.51,0,1.381145179,0.114285714,17.14285714,0.222222222,3.84E-05,33.33333333,0.00576499,31,4,4,9,6,8673.0425,239.5746167,4106.993429,1.381145179,0.028571429,0.5,1.92E-05,2.346602408,FALSE,FALSE,FALSE,TRUE
2203,15751788,Johnson,850,28,9,97408.03,1,1,1,175853.64,0,0.553915347,0.321428571,30.35714286,0.818181818,5.12E-05,77.27272727,0.004833565,19,10,1,6,9,14654.47,114.5976824,3478.858214,0.553915347,0.035714286,0.111111111,5.69E-06,6.492897652,FALSE,TRUE,FALSE,TRUE
2204,15672598,Walker,613,30,9,111927.45,1,1,1,175795.87,0,0.636689872,0.3,20.43333333,0.692307692,5.12E-05,47.15384615,0.003486999,21,4,2,7,9,14649.65583,182.5896411,3730.915,0.636689872,0.033333333,0.111111111,5.69E-06,6.490764658,FALSE,TRUE,FALSE,TRUE
2205,15762803,Innes,509,31,3,0,2,1,0,15360.91,0,0,0.096774194,16.41935484,0.214285714,0.000195301,36.35714286,0.033136058,28,1,2,1,1,1280.075833,0,0,0,0.032258065,0.666666667,0.000130201,0.346340864,FALSE,FALSE,FALSE,TRUE
2206,15812982,Francis,509,38,2,0,1,0,0,168460.12,0,0,0.052631579,13.39473684,0.095238095,1.19E-05,24.23809524,0.003021487,36,1,5,1,9,14038.34333,0,0,0,0,0.5,5.94E-06,6.219912864,FALSE,TRUE,FALSE,TRUE
2207,15597901,Chidozie,609,34,1,0,1,1,1,181177.9,0,0,0.029411765,17.91176471,0.058823529,5.52E-06,35.82352941,0.003361337,33,4,3,1,10,15098.15833,0,0,0,0.029411765,1,5.52E-06,4.084999549,FALSE,FALSE,FALSE,TRUE
2208,15731507,Mackenzie,456,33,1,188285.68,1,0,0,58363.94,0,3.226061846,0.03030303,13.81818182,0.0625,1.71E-05,28.5,0.007813043,32,1,3,10,3,4863.661667,412.907193,5705.626667,3.226061846,0,1,1.71E-05,1.315925776,FALSE,FALSE,TRUE,FALSE
2209,15809826,Craigie,728,46,2,109705.52,1,1,0,20276.87,1,5.41037744,0.043478261,15.82608696,0.068965517,9.86E-05,25.10344828,0.035902977,44,8,7,6,2,1689.739167,150.6943956,2384.902609,5.41037744,0.02173913,0.5,4.93E-05,0.45718051,FALSE,FALSE,TRUE,FALSE
2210,15764237,Manfrin,663,33,9,0,2,0,0,91514.62,0,0,0.272727273,20.09090909,0.5625,9.83E-05,41.4375,0.007244744,24,6,3,1,5,7626.218333,0,0,0,0,0.222222222,2.19E-05,3.37891818,FALSE,TRUE,FALSE,TRUE
2211,15769917,Onyekachi,673,34,1,127122.79,3,0,1,76703.1,0,1.657335753,0.029411765,19.79411765,0.058823529,1.30E-05,39.58823529,0.008774091,33,6,3,8,4,6391.925,188.8897325,3738.905588,1.657335753,0,3,3.91E-05,1.348507384,TRUE,FALSE,TRUE,FALSE
2212,15641850,Pethard,717,40,0,98241.04,1,1,0,110887.14,0,0.885955215,0,17.925,0,0,31.17391304,0.006466034,40,8,5,6,6,9240.595,137.0167922,2456.026,0.885955215,0.025,1,9.02E-06,2.500160985,FALSE,FALSE,FALSE,TRUE
2213,15770974,Nwabugwu,741,37,8,170840.08,2,0,0,109843.16,0,1.555309225,0.216216216,20.02702703,0.4,7.28E-05,37.05,0.006745982,29,9,4,10,6,9153.596667,230.5534143,4617.299459,1.555309225,0,0.25,1.82E-05,1.931138537,TRUE,FALSE,TRUE,FALSE
2214,15803749,DeRose,498,41,4,87541.06,2,1,1,12577.21,1,6.960292465,0.097560976,12.14634146,0.166666667,0.000318036,20.75,0.039595427,37,1,6,5,1,1048.100833,175.785261,2135.147805,6.960292465,0.024390244,0.5,0.000159018,0.221118319,TRUE,FALSE,TRUE,FALSE
2215,15684999,Ch'eng,850,26,4,62610.96,2,0,1,179365.1,0,0.349069914,0.153846154,32.69230769,0.444444444,2.23E-05,94.44444444,0.004738938,22,10,1,4,9,14947.09167,73.65995294,2408.113846,0.349069914,0,0.5,1.12E-05,4.044126533,FALSE,FALSE,TRUE,FALSE
2216,15770225,Padovesi,493,36,9,0,2,1,1,65816.53,0,0,0.25,13.69444444,0.473684211,0.000136744,25.94736842,0.007490519,27,1,4,1,4,5484.710833,0,0,0,0.027777778,0.222222222,3.04E-05,1.483958559,FALSE,FALSE,FALSE,TRUE
2217,15627484,Obielumani,686,47,5,113328.93,1,1,0,124170.9,0,0.912685098,0.106382979,14.59574468,0.166666667,4.03E-05,22.86666667,0.005524644,42,7,7,7,7,10347.575,165.2025219,2411.25383,0.912685098,0.021276596,0.2,8.05E-06,2.799668561,FALSE,FALSE,TRUE,FALSE
2218,15610337,Stephens,666,35,2,104832.49,1,1,0,175015.12,0,0.598991047,0.057142857,19.02857143,0.111111111,1.14E-05,37,0.003805386,33,6,4,6,9,14584.59333,157.4061411,2995.214,0.598991047,0.028571429,0.5,5.71E-06,6.461937675,FALSE,TRUE,FALSE,TRUE
2219,15752488,Emery,733,31,9,102289.85,1,1,1,115441.66,0,0.88607397,0.290322581,23.64516129,0.642857143,7.80E-05,52.35714286,0.006349528,22,8,2,6,6,9620.138333,139.5495907,3299.672581,0.88607397,0.032258065,0.111111111,8.66E-06,4.262356373,FALSE,TRUE,TRUE,FALSE
2220,15610056,Dufresne,631,34,6,125227.82,2,0,1,128247.03,0,0.976457856,0.176470588,18.55882353,0.352941176,4.68E-05,37.11764706,0.004920192,28,5,3,8,7,10687.2525,198.4593027,3683.171176,0.976457856,0,0.333333333,1.56E-05,2.25469462,TRUE,FALSE,TRUE,FALSE
2221,15806049,Lee,714,49,5,140510.89,1,1,0,141914.94,0,0.990106398,0.102040816,14.57142857,0.15625,3.52E-05,22.3125,0.005031183,44,8,8,9,8,11826.245,196.7939636,2867.569184,0.990106398,0.020408163,0.2,7.05E-06,2.494988397,TRUE,FALSE,TRUE,FALSE
2222,15736069,Hsing,767,35,6,132253.22,1,1,0,115566.57,1,1.144389939,0.171428571,21.91428571,0.333333333,5.19E-05,42.61111111,0.006636867,29,9,4,8,6,9630.5475,172.4292308,3778.663429,1.144389939,0.028571429,0.166666667,8.65E-06,2.031761076,TRUE,FALSE,TRUE,FALSE
2223,15763662,Longo,711,43,2,39043.29,2,1,1,175423.69,0,0.222565664,0.046511628,16.53488372,0.076923077,1.14E-05,27.34615385,0.004053044,41,8,6,4,9,14618.64083,54.91320675,907.9834884,0.222565664,0.023255814,1,1.14E-05,3.084101442,TRUE,FALSE,FALSE,TRUE
2224,15615575,Vial,722,34,8,0,2,1,1,133447.49,0,0,0.235294118,21.23529412,0.470588235,5.99E-05,42.47058824,0.005410368,26,8,3,1,7,11120.62417,0,0,0,0.029411765,0.25,1.50E-05,3.008826885,FALSE,FALSE,FALSE,TRUE
2225,15691723,Chukwudi,631,55,9,99685.06,1,1,0,114474.98,0,0.870802161,0.163636364,11.47272727,0.236842105,7.86E-05,16.60526316,0.005512122,46,5,8,6,6,9539.581667,157.9794929,1812.455636,0.870802161,0.018181818,0.111111111,8.74E-06,4.226664451,FALSE,TRUE,FALSE,TRUE
2226,15774098,Grant,701,38,3,125385.49,2,0,1,52044.66,0,2.409190299,0.078947368,18.44736842,0.142857143,5.76E-05,33.38095238,0.013469201,35,7,5,8,3,4337.055,178.8666049,3299.618158,2.409190299,0,0.666666667,3.84E-05,0.914990506,TRUE,FALSE,FALSE,TRUE
2227,15750808,Ma,790,46,2,131365.37,2,1,1,180290.68,0,0.728630953,0.043478261,17.17391304,0.068965517,1.11E-05,27.24137931,0.004381813,44,10,7,8,10,15024.22333,166.2852785,2855.768913,0.728630953,0.02173913,1,1.11E-05,6.656722788,FALSE,TRUE,FALSE,TRUE
2228,15744368,Sun,633,58,6,98308.51,1,1,1,132034.13,0,0.744568923,0.103448276,10.9137931,0.146341463,4.54E-05,15.43902439,0.004794215,52,5,8,6,7,11002.84417,155.305703,1694.97431,0.744568923,0.017241379,0.166666667,7.57E-06,4.874986339,FALSE,TRUE,FALSE,TRUE
2229,15610594,Moss,644,37,8,0,2,1,0,20968.88,0,0,0.216216216,17.40540541,0.4,0.000381518,32.2,0.030712179,29,5,4,1,2,1747.406667,0,0,0,0.027027027,0.25,9.54E-05,0.472783189,FALSE,FALSE,TRUE,FALSE
2230,15756125,Booth,757,44,5,140856.16,2,1,0,158735.1,0,0.887366184,0.113636364,17.20454545,0.185185185,3.15E-05,28.03703704,0.004768952,39,9,7,9,8,13227.925,186.0715456,3201.276364,0.887366184,0.022727273,0.4,1.26E-05,5.860844041,FALSE,TRUE,FALSE,TRUE
2231,15623277,Ross,696,30,8,0,2,1,1,196134.44,0,0,0.266666667,23.2,0.615384615,4.08E-05,53.53846154,0.003548586,22,7,2,1,10,16344.53667,0,0,0,0.033333333,0.25,1.02E-05,4.422223124,FALSE,FALSE,TRUE,FALSE
2232,15795954,Ndukaku,746,35,2,172274.01,1,1,0,22374.97,0,7.699407418,0.057142857,21.31428571,0.111111111,8.94E-05,41.44444444,0.033340827,33,9,4,10,2,1864.580833,230.9303083,4922.114571,7.699407418,0.028571429,0.5,4.47E-05,0.504486156,FALSE,FALSE,FALSE,TRUE
